Parcel,XCoord,YCoord,Total_Assessment
70833101101,778304.4122,470207.7327,650000
70833101119,778422.1279,470231.1717,550100
70833101127,778540.0079,470254.1148,548900
70833101135,778657.9164,470276.9787,620000
70833102018,777607.3013,470488.3759,487000
70833102026,777556.0608,470636.8831,506200
70833102034,777688.4475,470636.7448,490400
70833102042,777808.0809,470618.407,531900
70833102050,777923.0503,470624.2744,479800
70833102068,778038.3931,470632.1561,491500
70833102076,778152.9934,470640.0102,578400
70833102084,778267.9559,470645.8769,465600
70833102092,778388.7778,470652.04299999995,477400
70833102109,778550.0124,470668.7926,413100
70833102117,778777.3016,470668.839,453600
70833102125,778708.3039,470544.2344,518400
70833102133,778579.4159,470510.5668,517800
70833102141,778454.3559,470484.6134,439600
70833102159,778331.4011,470465.9839,493800
70833102167,778217.4288,470448.9974,475600
70833102175,778108.5204,470432.7656,489500
70833102183,777999.6094,470416.5336,495000
70833102191,777890.6959,470400.3007,636900
70833102208,777784.6265,470379.4063,415100
70833102216,777678.7699,470340.2115,547600
70833102224,777552.1074,470319.7728,549600
70833103024,778135.4038,470883.7331,538700
70833103032,778246.9155,470884.0111,559000
70833103040,778358.4126,470884.2653,483900
70833103058,778469.929,470884.5042,523500
70833103066,778581.4449,470884.8687,515000
70833103074,778692.9516,470885.2601,564700
70833103082,778817.8332,470887.5012,501800
70833104014,777361.9157,470033.9349,467100
70833104022,777380.3525,469901.1263,490000
70833104030,777365.4865,469777.7376,704200
70833104048,777355.0496,469657.8452,615000
70833104056,777168.2233,469656.38200000004,450000
70833104064,777167.4671,469782.5591,561600
70833104072,777210.8263,469916.2329,530000
70833105012,777152.1197,470663.9975,490800
70833105020,777338.9551,470667.7724,534100
70833105038,777334.8429,470535.5884,513200
70833105046,777331.2722,470410.6302,471600
70833105054,777343.1023,470267.2913,480700
70833105062,777193.2955,470224.6134,484800
70833105070,777145.0752,470381.0702,565300
70833105088,777149.9587,470521.2888,670900
70833106010,776906.1487,469710.1971,454900
70833106028,776909.5957,469842.2009,453200
70833106036,776926.9122,469981.4709,576200
70833106044,777032.0235,470079.6737,616200
70833106052,776927.8048,470185.6621,569400
70833106060,776912.5979,470314.7381,465400
70833106078,776918.8052,470437.008,623200
70833106086,776920.9099,470545.6884,559000
70833106094,776921.5033,470667.7418,543300
70833107018,776903.8743,470880.2324,537500
70833107026,777021.2799,470881.2023,499600
70833107034,777137.2812,470881.4587,604600
70833107042,777253.2897,470881.7431,516000
70833107050,777369.8794,470883.0425,522400
70833107068,777392.0837,471022.2713,455200
70833107076,777308.6583,471021.7513,401500
70833107084,777228.6603,471021.6175,471200
70833107092,777148.6488,471021.4544,408300
70833107109,777066.8773,471021.0221,454000
70833107117,777003.3951,471020.2063,327000
70833107125,776960.0564,471020.1566,317800
70833107133,776907.1769,471020.53,450100
70833107141,776844.5258,471026.3692,396200
70833107159,776782.3955,471042.4158,440000
70833107167,776722.271,471063.6856,460800
70833107191,776661.021,471055.7612,598000
70833107208,776598.4474,471051.6284,294000
70833107216,776536.4864,471052.2328,412900
70833107224,776472.0616,471053.0439,396300
70833107232,776404.9445,471053.7195,411800
70833108016,778654.791,472057.5757,348000
70833108024,778655.3959,472010.2648,322900
70833108032,778656.6877,471969.1678,324000
70833108040,778659.5687,471932.0771,289900
70833108058,778663.6922,471891.2415,308800
70833108066,778655.4698,471846.2841,323400
70833108074,778655.5133,471805.281,295500
70833108082,778655.5528,471768.2783,306700
70833108090,778655.8845,471726.7965,309900
70833108107,778655.0521,471683.8942,293300
70833108115,778649.0837,471640.1545,333800
70833108123,778639.5404,471597.0727,312000
70833108131,778625.4357,471554.6783,328800
70833108149,778605.9404,471508.9706,302500
70833108157,778579.8442,471464.2376,327500
70833109014,778482.4093,471533.8179,347000
70833109022,778507.4781,471582.2967,352500
70833109030,778522.7288,471626.0396,294700
70833109048,778532.2114,471670.1922,315000
70833109056,778535.3256,471718.1704,303700
70833109064,778534.553,471760.1487,304500
70833109072,778534.5095,471801.1517,315100
70833109080,778534.4614,471846.1551,310900
70833109098,778534.4182,471887.1579,319300
70833109105,778534.3746,471928.1611,284900
70833109113,778534.3268,471973.1646,281400
70833109121,778534.2841,472014.1675,296100
70833109139,778534.6942,472057.4472,300400
70833111093,778263.213,471682.4497,297600
70833111100,778280.2206,471754.0627,342000
70833111118,778280.0255,471819.8809,340100
70833111126,778279.9567,471884.8858,404000
70833111134,778279.8871,471949.8921,343100
70833111142,778264.5316,472032.0148,386400
70833111150,778331.8044,472032.4563,356700
70833111168,778397.0893,472032.1808,312600
70833111176,778380.3891,471953.0027,326800
70833111184,778380.4533,471893.9981,358400
70833111192,778380.5157,471834.9939,362300
70833111209,778380.5756,471775.987,381300
70833111217,778382.1524,471710.4392,342000
70833111225,778375.5013,471626.2664,366000
70833111233,778320.9522,471658.399,340000
70833113099,778007.8391,471706.251,330200
70833113106,778023.0426,471792.9475,376500
70833113114,778022.9701,471861.9524,345000
70833113122,778024.3988,471934.7178,370000
70833113130,778001.3314,472019.8708,333100
70833113148,778069.4914,472031.1981,360300
70833113156,778138.0792,472029.4175,353600
70833113164,778123.3933,471940.7292,433700
70833113172,778123.4709,471867.7234,464000
70833113180,778123.5479,471794.8867,391200
70833113198,778140.4443,471706.3664,316700
70833113205,778075.1306,471705.9944,359700
70833115102,777736.6333,471707.2765,358000
70833115110,777751.3374,471785.7453,333700
70833115128,777752.47,471854.0117,359900
70833115136,777739.2293,471935.7743,292200
70833115144,777814.5537,471947.0295,405600
70833115152,777882.4258,471967.3864,335100
70833115160,777863.1303,471867.268,366500
70833115178,777861.5317,471790.4213,380900
70833115186,777879.3993,471703.607,348000
70833115194,777808.3871,471704.4694,340000
70833116019,778670.3607,472181.6766,303200
70833116027,778609.1159,472181.2568,349400
70833116035,778550.1123,472181.1939,340000
70833116043,778491.1086,472181.1308,322000
70833116051,778432.1047,472181.0679,312200
70833116069,778373.1008,472181.0051,330000
70833116077,778314.0972,472180.9423,333800
70833116085,778255.0933,472180.8791,342000
70833116093,778196.0891,472180.8172,344300
70833116100,778137.0857,472180.7555,343400
70833116134,777821.0071,472108.6677,320300
70833116142,777745.8493,472078.3949,335000
70833116150,777748.6672,472141.8792,351500
70833117025,777599.1096,472196.6733,278300
70833117033,777597.2719,472137.6974,280200
70833117041,777595.0138,472076.51399999997,296800
70833118015,777591.2611,471956.1481,331100
70833118023,777589.7104,471894.9992,379500
70833118031,777587.863,471836.0304,328100
70833118049,777584.8731,471776.3171,309400
70833118057,777580.5493,471705.0891,355000
70833118065,777511.6439,471703.64700000006,346300
70833118073,777450.2625,471703.198,327600
70833118081,777388.4075,471703.8789,342200
70833118099,777326.5098,471704.1327,376800
70833118106,777264.6688,471704.0914,372000
70833118114,777202.8345,471704.021,327500
70833118122,777141.0005,471703.95,322400
70833118130,777078.2354,471703.5746,405600
70833118148,776996.9975,471686.5972,357500
70833118156,776997.2781,471733.8367,375000
70833118164,776997.906,471778.865,399900
70833118172,776992.6359,471824.7313,404900
70833118180,776966.2746,471875.4285,488800
70833118198,776781.415,471854.5869,512100
70833118213,776757.5637,471733.4727,437100
70833118221,776721.5295,471758.2354,364100
70833118239,776685.5659,471779.9966,382400
70833118247,776659.1147,471816.13899999997,391000
70833118255,776615.2224,471831.542,378100
70833118263,776655.0905,471894.7759,364000
70833118271,776699.0179999999,471965.6725,403400
70833118289,776656.4935,471965.6486,418000
70833118297,776610.5905,471966.4865,419200
70833119104,777017.4455,471545.3077,330900
70833119112,776970.354,471545.2645,391000
70833119120,776923.323,471545.2329,395000
70833119138,776875.7676,471545.6145,348400
70833119146,776817.5222,471542.4443,381500
70833119162,776837.1285,471459.0692,396300
70833119170,776852.9762,471409.74,400000
70833119188,776862.1545,471361.8961,420200
70833119196,776862.6077,471309.7713,394300
70833119203,776850.8493,471256.2526,406200
70833119211,776824.9735,471202.1175,426800
70833119229,776907.4713,471172.1596,448000
70833119237,776961.9409,471179.0066,365000
70833119245,777007.0324,471179.0374,304800
70833119253,777128.4139,471167.9479,341100
70833119261,777141.7433,471242.2714,367400
70833119279,777171.2182,471318.5278,520000
70833119287,777222.4588,471415.6357,456500
70833119295,777267.6065,471477.43799999997,372500
70833119302,777307.4012,471546.1617,458600
70833121141,777443.0413,471543.352,320400
70833121159,777442.9927,471452.2078,410700
70833121167,777397.9890000001,471388.5076,358800
70833121175,777358.7451,471331.903,364000
70833121183,777312.3944,471268.7828,415100
70833121191,777276.5181,471176.3897,390000
70833121208,777344.9204,471177.7037,346200
70833121216,777412.9731,471178.3117,335900
70833121224,777426.5181,471260.3472,342500
70833121232,777476.3657,471322.5565,405500
70833121240,777520.8434,471378.1552,367000
70833121258,777553.5407,471446.1553,379600
70833121266,777578.3709999999,471531.6712,375000
70833121274,777510.4935,471538.6076,374200
70833122016,776669.4047,472221.9588,376300
70833122032,776661.4940000001,472107.5759,422000
70833123022,776452.4816,471246.6331,366400
70833123030,776506.2169,471245.1897,465800
70833123048,776557.2264,471243.82,369200
70833123056,776608.6492,471236.0024,417800
70833123064,776656.7601,471251.9788,470000
70833123072,776694.3827,471285.6306,352500
70833123080,776709.822,471340.5229,488000
70833123098,776690.3845,471394.5739,478400
70833123105,776676.6020000001,471444.7607,428400
70833123121,776666.9227,471516.0625,462800
70833123139,776673.0301,471568.2336,401500
70833123147,776654.8413,471616.927,495800
70833123155,776594.8524,471640.8459,574900
70833123163,776552.0705,471666.7327,419200
70833123171,776509.2887,471692.6198,399500
70833123189,776468.0798,471719.4874,415900
70833123197,776420.7911,471742.3086,449100
70833124012,776433.0426,471901.5594,380100
70833124088,776473.2443,472180.66799999995,371000
70833124096,776473.9215,472226.1347,310200
70833124103,776469.0023,472133.5297,367200
70833124111,776464.1016,472081.0308,559000
70833124129,776460.5622,472028.255,446400
70833124137,776461.5042,471975.5169,519600
70833201026,773637.5799,470437.8599,310300
70833201034,773675.6542,470510.6798,286500
70833201042,773711.0026,470565.2338,288000
70833201050,773746.3508,470619.7877,288300
70833201068,773781.6993,470674.3416,314200
70833201076,773817.0475,470728.8956,285600
70833201084,773852.3958,470783.4496,300000
70833201092,773886.3846,470835.9051,313500
70833201109,773919.0141,470886.2627,290000
70833201117,773964.9564,470933.5035,312000
70833202016,773910.1886,470559.6352,275000
70833202024,773970.1798,470520.3041,305000
70833202032,774024.8825,470485.1874,251300
70833202040,774079.5852,470450.0704,317600
70833202058,774134.2881,470414.9538,313000
70833202066,774188.9905,470379.8367,299600
70833202074,774243.6933,470344.7198,285700
70833202082,774298.3957,470309.60299999994,350000
70833202090,774353.0986,470274.4866,293500
70833202115,774422.5986,470229.9555,345000
70833202123,774483.5562,470192.6866,289000
70833202131,774550.2937,470199.2478,275000
70833202149,774610.2974,470199.3568,277800
70833202157,774670.3015,470199.4657,286100
70833202165,774741.1874,470201.0231,320900
70833203014,774708.2202,470016.0295,255000
70833203022,774609.8165,470015.7127,327400
70833203030,774540.4734,470015.0812,348100
70833203048,774460.8814,470013.7071,327400
70833203056,774385.277,470041.1666,346300
70833203064,774313.9831,470087.7524,375100
70833203080,774232.3908,470139.7572,340000
70833203098,774173.3578,470177.3833,310300
70833203105,774114.3246,470215.0089,350500
70833203113,774055.2917,470252.6348,277000
70833203121,773996.2586,470290.2609,304600
70833203139,773937.2252,470327.8868,322100
70833203147,773878.1924,470365.513,319900
70833203155,773814.6895,470407.3457,330400
70833203163,773746.4886,470313.9519,301300
70833203171,773807.8265,470257.0828,339200
70833203189,773871.6996,470215.7753,343700
70833203197,773930.7326,470178.1492,276600
70833203204,773989.7657,470140.5235,256800
70833203212,774057.2318,470097.5223,280600
70833203220,774137.3923,470053.7069,265400
70833203238,774212.2342,469990.242,337300
70833203246,774290.103,469947.8509,364000
70833203254,774378.7055,469905.6803,319800
70833203262,774469.0571,469887.5027,399900
70833203270,774551.4783,469889.48600000003,337300
70833203288,774633.9829,469889.7923,322000
70833203296,774721.5768,469891.3169,299100
70833204012,774711.2179,469706.1748,380000
70833204020,774623.6765,469705.8813,344000
70833204038,774544.6721,469705.5943,393400
70833204046,774457.8541,469703.7547,416000
70833204054,774372.8999,469711.1231,344000
70833204062,774295.8338,469740.7959,353000
70833204070,774218.4252,469778.8944,394800
70833204088,774147.2359999999,469821.2063,352000
70833204103,773884.0134,470009.96200000006,399000
70833204111,773834.5157,469936.8845,370200
70833204129,773840.6403,469850.3813,393400
70833204137,773791.0891,469775.7935,358000
70833204145,773688.675,469762.7654,382000
70833204153,773609.7278,469831.9505,434000
70833204161,773610.8906,469940.7777,389000
70833204179,773637.9343,470020.804,375900
70833204187,773734.2826,470078.8244,352000
70833204195,773668.0482,470130.9965,375500
70833204202,773611.9301,470189.6735,364000
70833207016,774979.9519,471213.4017,420000
70833207024,775052.5681,471213.2494,426700
70833207032,775122.5677,471213.4703,364000
70833207040,775192.5674,471213.6912,385700
70833207058,775262.5671,471213.9121,404600
70833207066,775335.9018,471215.09,418000
70833207074,775361.9189,471388.6929,455000
70833207082,775389.3756,471456.9787,390000
70833208014,774975.8890000001,471026.7498,383000
70833208022,775049.7604,471028.1703,374300
70833208030,775120.7602,471028.3517,374400
70833208048,775191.76,471028.5331,358800
70833208056,775262.7597,471028.7145,364500
70833208064,775335.9267,471028.1799,365500
70833209012,775476.3576,471028.43299999996,421800
70833209020,775554.7788,471029.4632,358800
70833209038,775629.4585,471029.654,417400
70833209046,775704.1383,471029.8448,415900
70833209054,775778.818,471030.0357,397800
70833209062,775853.4977,471030.2265,384500
70833209070,775928.1775,471030.4173,409200
70833209088,776003.5009999999,471031.1758,405500
70833210019,776008.8641,471216.8208,361200
70833210027,775933.2394,471216.0228,395000
70833210035,775857.7698,471215.7847,488600
70833210043,775782.3002,471215.5466,389900
70833210051,775706.8306,471215.3083,442700
70833210069,775631.3609999999,471215.0701,228000
